Cutoff,downstream_distance,time,radius,cutlen
58,189103.95415714287,344.5,417.75807661356447,[5010.150630814209]
59,233982.0168689651,356.0,496.5957190690154,[6760.6827956544585]
60,59702.571646688586,364.0,525.0732715092225,[6360.668685526592]
61,421260.54658164043,370.0,488.0770087267654,[6460.363385308142]
62,123809.31522208147,372.5,561.7025851473412,[5860.034075080079]
63,85698.63568257113,391.5,471.17165035077295,[6259.915349204876]
64,159919.7586253998,395.0,656.6103268871934,[11711.847716729451]
65,163978.99576708456,397.5,399.61840630964144,[5420.38239867724]
66,299859.20041890064,401.0,425.6221578375386,[11365.413253209725]
67,256246.81128685072,401.5,298.94385267799004,[7311.762939885078]
68,229069.26438572846,404.5,511.08913424044624,[6810.800507836593]
69,322089.8233982923,407.0,434.37937941442414,[5059.789212198007]
70,374253.0154460126,408.5,672.5338584242435,[9611.032452832707]
71,195963.45496619944,410.0,401.01925993904695,"[4860.833890532268, 6912.852498877599]"
72,7558.827878718142,411.0,430.3160357307456,[12618.954540749708]
73,11416.933425221221,413.5,361.1221963776322,[4619.493360002648]
74,289187.4773708726,417.5,477.2280155945669,[5762.2660874087305]
75,199386.01015559502,418.5,411.1857565357458,[4163.3370160979675]
76,155269.45457986518,420.0,290.47760340671493,[5313.390659847279]
77,135296.74521772552,430.0,442.07120719945516,[5511.647906462182]
78,120367.73511914007,431.5,262.1989116930245,[6464.598610933235]
79,324124.4661721709,435.0,331.1875939014786,[9466.639661370495]
80,81092.29929164788,438.0,255.06131050699847,[5061.995693281988]
81,32006.42547093735,442.0,417.1705945204024,[15180.152696095583]
82,381805.29272744723,452.0,524.2048586785309,"[7310.731285407172, 4511.955751756405]"
83,148733.44961274223,460.0,382.57352852042607,[4661.23791255033]
84,48783.58328349117,474.0,347.6926822171013,[4060.2019142242484]
85,355078.9450307831,493.0,445.40057347434936,[5810.632570994679]
86,237080.34065141008,494.0,436.77021965226413,[7613.110412273024]
87,330638.22796904366,500.0,318.9102454408904,[13972.787180786685]
88,376860.72375798476,503.0,405.674919163506,[5462.228076096093]
89,46831.24553602948,505.5,207.38371063491647,[12470.535445397161]
90,224133.78789986478,506.0,59.542897392674405,"[2018.5061952929875, 6111.791844449987]"
91,54102.85998245955,509.0,397.06954709142406,[5065.48900924797]
92,202338.18939795258,511.0,337.8340320452872,"[4261.468913828697, 4661.273631290396]"
93,225285.15790920082,512.0,426.23017024001564,[5666.260916577432]
94,346329.1725206569,518.0,416.83215330284446,[5461.592515866209]
95,260687.18962968688,519.0,274.2042801641505,[7614.84940296889]
96,168761.7761103886,550.5,317.3123754280768,[9764.760431785477]
97,34908.82226130956,556.0,486.4967768550379,[6510.609902089736]
98,174580.67448554878,560.5,282.82755626579853,[4365.588986469428]
99,108918.77545500756,562.0,294.24636816297294,[9162.260266289843]
100,82631.71875776858,567.5,701.009831315639,[9962.289627842028]
101,181551.07149024846,573.0,429.7548553942422,[5160.163056034599]
102,233841.3163914636,579.5,410.3791770780539,[17222.489026294454]
103,266399.8373122188,580.5,295.10277661024287,[3762.0672402919085]
104,384365.6224889506,608.0,267.3601195626315,[3360.7524415275284]
105,433288.56365415134,615.0,321.45479755967676,[4111.459196544088]
106,50932.855330067694,616.0,389.4311911916544,[4811.22727034717]
107,418851.02493154525,619.5,556.8968103502606,[6959.572695412124]
108,400509.67700723524,623.0,409.8861131421814,[12220.5565199451]
109,273505.28167834086,623.5,495.72002053719416,[5960.166412968863]
110,366004.5669754604,624.0,518.4396058153891,[6360.034334518476]
111,315795.42480922124,635.0,626.6231707062095,[7510.203659680814]
112,359072.24300080905,638.0,425.44641094426123,[5211.301706990276]
113,414733.5408481985,664.5,405.2401425765711,[4960.184732258031]
114,291103.8891996951,669.0,563.7576662658457,[7309.151678603044]
115,152137.17412357903,682.5,484.7734907274263,[6010.045791495396]
116,24176.69920021323,688.5,477.41820448966683,[6710.412798399698]
117,76109.40570767745,691.5,353.41750876370537,[4361.220479947748]
118,236343.21373542864,693.5,269.7358617577263,[8819.791273780056]
119,324915.3539681996,703.0,578.141567548674,[6960.061689090085]
120,44205.98858682969,704.0,437.259612383097,[5259.986753327013]
121,114893.53993970652,705.0,336.8010976764348,[4512.1963981352055]
122,392888.5326711234,724.5,537.8635709046711,[8159.59667695177]
123,251346.44772355788,728.0,614.498366675076,[8360.288535582487]
124,153434.31832947285,728.5,534.1498552839596,[7461.209127698979]
125,361756.5774072686,735.0,537.2854835135224,[6760.507718758164]
126,66387.68666046203,738.5,436.37805011927264,[10166.147261746717]
127,206513.634183608,739.5,427.1018920047954,[5661.7242883700565]
128,98547.77462067873,740.0,379.9760624985862,[5162.42993765634]
129,348202.0572742183,748.5,155.26107359970962,[17625.138698422685]
130,11855.637855152161,750.0,641.717397114614,[8610.628610478992]
131,72567.1454759111,760.5,322.66306127304506,[15526.676638348223]
132,150393.39860298514,768.0,711.4469479356694,[9460.38842100512]
133,272322.5866149848,792.0,586.1201145242876,[7659.888841674459]
134,57581.3480686634,795.5,375.2693668519528,[4610.993707450766]
135,317418.5843348759,799.5,692.4523381271091,"[10511.780142870708, 6911.102777167026]"
136,144948.83953695194,800.0,453.6756076615522,[10315.834762403276]
137,379390.7091221828,802.0,387.5075157449759,[5011.016816208557]
138,428057.33758864226,804.0,412.99042024120007,[5360.588870667447]
139,313093.2730571218,819.5,540.736160146481,[7112.084541293643]
140,351983.95891116146,820.5,627.2952532647436,[8610.191800043476]
141,326553.27605651214,822.5,384.4402434600823,[9518.359445706887]
142,195409.26372226578,825.5,305.02767975019384,[15580.00411677184]
143,153603.2422595292,826.5,332.77470966796704,[3710.5012550347064]
144,80420.73923479595,832.0,310.6690549319027,[3761.147689445032]
145,353228.7800644604,835.5,509.71484789831703,[5912.040894874501]
146,406838.78107844596,836.0,455.8174612928744,"[10515.613841011824, 4212.73655659896, 12974.733582760013]"
147,25185.587307841637,839.5,369.0763576002338,[4761.612177734505]
148,141758.72926984672,843.5,177.00431515164192,[3256.018549978612]
149,377700.1186049218,846.5,350.99113074614286,[4411.8307503968335]
