Cutoff,downstream_distance,time,radius,cutlen
154,89998.27956378953,919.0,713.7007322176272,7757.156941738802
155,38540.68064437125,922.5,473.6798100749949,5506.031781193088
156,23821.604915344506,932.0,376.0996617832398,8958.849729572117
157,309425.7527745211,945.5,360.36450847651963,4507.19336355925
158,241315.16727408487,949.0,401.5975798616137,9510.245507355821
159,128252.89191343522,949.5,284.9408419554756,11010.582205439887
160,120544.4647460357,956.0,262.32677971555967,2961.0927868207186
161,350498.79913806444,956.5,351.3065259657318,4256.858665085661
162,368975.4791882353,964.5,342.57531269362704,3755.614073640721
163,94747.66426946058,972.5,293.72484436100365,2954.5442527818363
164,311930.1727630663,985.5,371.6406473514512,6557.912310776821
165,78930.71625754017,994.0,364.5860050515445,6707.078917556317
166,176956.02344060485,997.5,343.5439374955422,4106.072544895131
167,114785.08276405763,1000.0,479.76413420911393,5456.323605174589
168,351393.00679513207,1002.0,446.0732154707777,5857.015530025775
169,312215.8805305018,1005.5,472.71199253957286,5909.370785426988
170,190479.56333621306,1006.5,208.02150788660146,2202.9279492265496
171,215048.4078016571,1012.0,339.12591867878547,3755.67321164038
172,278406.6231701251,1019.0,517.1777170417711,8507.940145383816
173,345381.0746364779,1030.5,475.10179500497435,5557.018489842409
174,265679.3058644993,1044.5,391.6825221924815,10911.832155094939
175,177002.2189429074,1049.5,674.4751285785883,10409.523074812523
176,267613.4164309119,1053.0,359.6622304295214,4215.2119795335175
177,95658.25394385561,1054.0,440.5035089954802,4607.0550967057
178,193219.3061391545,1082.5,381.8027706799115,6158.559603727054
179,385825.1955784563,1083.0,716.9938375508219,9559.470001396929
180,118877.47165895559,1088.5,397.3729100012514,5257.456203020718
181,201562.26324290692,1102.0,386.36482571020036,4606.33843684297
182,185657.78015668353,1104.5,313.59821816460595,3255.6035051264644
183,151665.17213071254,1105.0,360.9337372311746,4606.801812764613
184,155905.37159504404,1105.5,294.8256966227573,3358.84304598834
185,358509.2661109358,1106.0,346.20501870715583,7510.835254223595
186,278920.8795882368,1108.0,325.7971018873301,2954.9978069321464
187,269359.0027547345,1111.0,233.20776602868753,7557.453158661088
188,165132.07850722366,1126.0,386.2039398690663,4055.9567073877492
189,318728.81689437124,1148.5,420.6523203775383,4906.488177275713
190,340321.4377500712,1163.5,470.49866311358244,9258.333116587535
191,153898.0291040572,1167.5,303.7939583704807,3405.084103593723
192,63498.82910998,1176.5,489.48203514210746,6357.307674122386
193,261082.34527421274,1179.5,282.8509024641172,3305.5422706561408
194,133894.33475605276,1181.5,278.2082526405616,2854.4298020021565
195,65203.94052762535,1186.5,301.23466326384676,8311.427983796408
196,52540.131751860245,1189.5,403.58325637202165,4907.826772177447
197,40778.57401437695,1200.0,381.736802748824,4506.6870554447105
198,309370.7540379964,1205.0,520.9029156610094,7058.14300783771
199,273073.6040347909,1209.0,452.2352812709542,5056.014416935241
